2a.3,2b.J8,2b.4,2b.5,2k,2r,Con1,3a,4a,5a,H77,1b.J4,2a.Jc1
769,63.8293977707356,41.0580547527225,78.1054789105868,49.2003907435124,59.0802522153408,41.0908619796235,27.7962486926258,50.3138552021714,18.395016218064,25.4849211453075,19.5338652919984,21.5157211453186,83.9274737254365
770,71.8366727970666,55.2661139008084,86.97555574767,59.5279455291489,68.4360499957795,57.1617602870965,37.9152754616331,56.9202811961386,29.4151808031724,33.506919747064,29.5586955647676,31.0739920682735,97.8677339569512
771,55.4372108140482,35.3269685086441,68.9237839911833,49.7543982908143,47.2561206053346,32.1681245794978,26.4929811373807,41.4621878657362,9.31156998029501,20.5659576679917,13.6198522408074,12.8701044094247,79.0936246125069
772,61.7077476597842,38.9143992051648,74.5449207035149,53.6218313611995,50.9390231723827,35.9620293427265,27.3186421041584,45.6029418630199,15.652691051021,25.1361570111226,18.7088458241625,17.8667688732093,84.5782016107648
773,47.167794299747,30.7821593124408,62.9713535217298,48.8217454520405,36.9506761837762,27.0234439670627,27.2265792472757,37.7366386024412,11.7932078776102,23.6115801069584,18.1469583023011,14.8114132492443,75.7477599532719
775,52.9766568116591,31.1208135294804,63.8676227002628,47.6141321635857,41.9387030881375,27.5130146719771,24.8953444380114,44.2673291400056,8.84155723746518,21.6673746668042,17.6509497684212,17.2969250508879,76.2960705607791
777,53.8492684311304,28.16448189813,72.2388014239376,35.3975812493357,49.567120330167,37.1715119393365,17.885755964873,47.2312797882532,18.0167864430905,29.9514797368308,24.0938920391261,22.4301894740246,79.97170590248
778,57.7322631826193,33.0637937290957,73.3826437744173,35.4494821761067,54.9756025466074,40.769211555309,20.9525703653353,51.1794365920703,19.6736874334917,29.6209203586578,24.7472776688659,25.091908883139,80.2679552015981
779,58.5128811124644,36.1896317128547,76.2569426113356,39.7180887856856,55.7241796716418,43.1495322889557,21.9357603881144,47.3977029881671,19.8695430114988,29.9533577600765,22.908183559492,21.9927095569148,84.3923494916715
823,54.3669303696426,37.4684751050014,72.3547239984645,41.2528835605916,54.2962768766508,42.2545605210342,25.3556621266825,41.8754626739887,17.4573751301174,26.5707260651101,18.6548932234395,17.6735530292478,81.6496488121558
780,44.5286428931813,23.7830080895426,63.3149066932479,38.275569444385,38.4170531287802,26.7091137034488,22.4145078569532,41.9296698880685,15.1107710550657,27.1972476347269,22.3642733714269,19.9780004217063,71.4660149887817
781,52.9771561112395,30.8067818390356,70.3052543069747,34.9790434840365,50.9972454387246,37.5781761700455,20.7149628617379,47.6122577243544,16.9989059878709,27.6750036118877,22.4288498804251,22.2129405926706,77.3182006030177
782,45.7956742247015,23.8575180291902,62.9160532393924,39.479156567301,38.0100648865673,25.9498955867884,22.3355107435301,41.7876923014319,14.2184046491509,26.6508725355605,21.914590863545,19.4276434389785,71.8350310736804
783,71.7916179715,60.0171210176443,84.2348649553538,59.5603485654516,81.8939594016918,71.8044817116655,59.0757493020059,66.8132673022734,51.1661957387671,51.3800183916307,55.0823085873464,54.8530890968337,88.5367352878311
784,47.1711596197806,40.6851093254105,54.6182409010324,55.4355971567681,40.1887153094,31.5609648055255,40.3487299095229,43.7027113447528,15.6374298162858,17.0283341731386,20.9905880179281,22.8745212624502,68.52234651517
785,39.2255335019175,27.2044909164426,54.1110371459622,43.0201163292234,33.6990719883178,24.0559262575089,30.4640413787618,40.8465848244121,18.8895590024513,27.7671946699857,24.9690239152694,23.6709977413595,67.0837209738308
787,66.1114367324628,63.082937434186,56.5012639592169,76.7567439560127,60.9737436342504,48.2788543495942,61.1205636241084,59.3345401189185,35.8931243398937,28.0314041984448,36.4364952052095,41.6734823463523,74.4004849885489
788,66.2184949397359,61.0636919725874,64.0468173606714,71.8948021320828,63.2141877725359,47.777825971693,57.7850959309496,59.1066733877048,30.9609454035191,20.4952574570362,30.0012552459804,37.0027497411452,73.1160587429526
789,53.70648115255,53.9705398256915,61.9038252671589,65.4405280357892,54.7114099820013,41.7574919695973,51.6587081476198,49.8254007983622,23.9687512622252,14.5583130554838,22.5771430567521,28.7646295809684,70.1677678062696
790,60.9726719555263,50.9589038757973,67.5666163898469,65.797489754453,58.6062214980361,42.6297326028748,54.4759217600884,55.8383315400466,29.9990156566703,22.4105611238076,34.6751054103845,36.9434356251787,59.8269776082791
791,70.9008618437863,71.3864749749648,71.2925927046643,88.9065179223429,69.241886988045,57.226808669675,74.2059989693955,71.2422309868656,48.4148611858524,38.8604148251491,50.5312470170777,54.7114837639099,74.3468684408517
792,97.884243916227,93.8655216841924,98.8224346022856,98.4993351034058,100.458258733825,82.3801859782418,86.3031411328068,87.7162573498748,62.7318509789558,51.4938514126252,57.989733923567,65.9153008671239,98.5819262084921
793,41.8145131012567,35.9708950264678,52.1455797873072,50.8453438299396,36.7429070958448,27.7174498168881,36.8943354826921,39.2882869218042,17.6932815892418,22.7203906259734,22.1803370530469,22.1898772242081,66.813982239426
794,83.0015542950397,74.9062060647128,89.2311473407568,87.0319951498643,79.0934648505268,58.5702045204576,70.8082592170421,66.4617438762626,44.1774537720556,31.8076966966656,39.9328039311077,45.7103369978566,75.9260672239373
795,84.8347448813291,71.8737999016052,79.1588247695408,79.6127978989301,83.059532065602,59.9946461452638,65.337265028442,67.2413958482137,43.6688766134112,34.8363738105342,38.8224390494909,46.2382396487007,84.1387347237089
796,41.7648912127235,29.1761947193268,56.3127956443838,46.4818066590194,34.3887350722187,21.711861276191,32.7833370980786,40.2429887280362,17.6289599979199,25.1319215204031,23.5243144615016,22.2062879490307,64.1005351583887
797,77.9450733431022,67.7508372024815,69.5711908026541,82.1876145717443,64.8183285977972,49.9879024215716,65.2048350753024,64.9803465529745,40.1247511995385,31.8094542517549,40.4887642909234,45.1382678594199,72.924573949503
798,56.2371570529125,49.2758172271046,60.3142649744644,67.3978184125736,47.1142899297532,30.1281253375594,49.8734512244563,46.6213102598351,24.5150091573603,19.8339394061511,25.119288373967,28.1119443597509,64.513837004947
799,91.788347676727,82.1363775848028,82.8738139569709,97.2259510576968,81.428061625893,62.3480664317413,80.813379226577,85.0561081778326,58.144942201288,49.7803272207932,56.617599555351,63.4596273917821,85.8041136648184
800,92.9715496020176,87.752352809257,97.7161589118118,95.8616741705838,92.932351528359,81.0596225958984,82.694378223593,79.0583520297496,57.014424878409,45.4934296025139,56.38868713865,60.5661999380074,93.5826447112786
802,71.5851666928507,56.066000519398,83.6367158452145,76.5057690768032,52.3183549939176,53.9025689819772,56.9168166472362,66.544558707397,39.705351360313,40.274802240087,47.8537903298817,46.5005193640867,88.4308522135801
803,53.4673304194608,47.1345888820162,73.7745302294025,59.2965800768029,54.8827583518224,42.9132283620671,50.0371292623866,42.5497132369477,24.9428245541379,19.706187788333,22.7865933827534,24.5603950516078,69.7753428035971
804,55.6594242423862,57.4629866911594,80.7652893313501,70.0925624870872,60.3450120860691,49.6466298061025,57.6577711976667,48.1763260096249,30.339672711632,20.94078847449,27.0371910638165,30.0379016047202,74.1466734107134
805,50.5775559102337,46.9340032577655,68.4595579691794,59.9777044608561,53.8926763619645,33.9664114623992,46.666900851046,38.0005532241736,21.1230738978725,14.6700534673948,15.4029814405088,19.1797542717875,62.8189384988811
806,83.6912932231366,65.6242966560048,92.7644111542532,79.6704219051051,78.6060546924352,55.8600286805289,66.0602585931838,71.7526139222195,44.2665760661536,35.5957921084707,45.6556435260699,49.1491992041748,70.5478242703025
807,66.4260190926394,67.5891307133735,90.6735715256858,85.6426957961565,64.1096413095973,55.9310902346972,68.3552096294949,54.0471913414688,41.8222123079221,33.2929505617126,40.6428811335869,40.8510346598914,77.6779171818233
808,56.0883758940129,53.523836756172,92.8882518615584,63.1068784311147,65.7683459994723,58.2601336981112,58.8948917507338,71.0120961480067,46.6463114351504,46.2281762224464,50.4921246209727,51.5791902707794,80.7690164119311
809,84.180628633929,58.6333527333044,94.5565829277145,62.3636384873848,78.1024576249942,65.4444914481086,64.632966245644,95.8246052084907,61.0681905387712,62.3785945784936,70.302257931723,71.7544136136082,72.768773432975
810,41.4612417481686,45.5591499995067,72.2425292047601,53.2188660948535,54.5751530515499,43.6256961891942,47.9440112251224,42.2058604269145,26.2439447218589,22.7299253979783,25.5688284266268,26.6497898498882,64.0666782013233
811,73.5453444707015,67.6616235281709,88.0637861591333,83.9330791480285,69.0276526623068,59.5785190849775,73.1659013606166,72.7810355542291,48.6181319158686,40.0339137585453,52.9005168267527,54.6458376221435,67.7951026166488
812,72.1043225694556,72.4904934463912,90.23708580045,88.6621193460553,72.0534306394849,57.4571583117793,71.8827267551568,54.9715753684423,43.4650998661721,31.5732178395016,38.5977173082056,41.4085798809398,76.5164092101038
813,72.2107766265258,71.0307810852969,95.1349176852653,83.2678582861716,80.8220980030219,59.7596664484103,72.1599822045257,51.148717330325,47.1758635586075,36.405721100581,39.3308747003155,42.06154229454,72.2012108783601
814,55.216402501273,47.0730317235551,77.6800057401308,62.4121049230781,50.4425669783483,35.5557771522216,44.8337230753237,38.5103685866405,20.7308365787755,18.0532199353125,19.5384116532076,17.779411613416,66.394131389167
815,89.3439899923779,72.3813728341681,95.5239043764359,76.4472232731348,90.497404388435,62.2355605953498,70.5553639463372,80.076779781596,52.6586273959238,44.3864411910207,49.7914277973694,56.4910909601673,70.3786421511641
816,74.5166325972748,62.7603330713406,87.4370247962171,67.0128520994163,77.3492552533096,52.3953586977678,59.9068628103626,60.220015695113,39.7873277663513,31.3671152224542,36.1064200401941,40.4965745065017,58.8481199152396
817,76.2679669031518,74.7885863918529,67.0392358398675,83.829393706864,76.1651737077621,59.4962506302314,69.4707197283065,62.6945289799121,44.707045813258,34.9392037765409,39.6683878771859,46.7343180775057,81.8538512550736
818,87.0953055370463,81.4470670535234,86.326712491453,85.556575238313,90.7267341813688,69.793383760175,75.5299076264233,84.1622587342702,53.8518082551187,43.6142089385269,51.1968077794926,59.8207669438516,84.977034277949
819,40.1862539491335,38.5789808061502,60.2446126159667,51.550815085132,42.6003040771505,30.275117219514,41.174838218607,36.9835918610242,19.146151650971,19.8674021244916,20.0192894084479,20.438458184545,61.5664127128442
820,89.0475934518589,85.0150755134436,95.9118530915411,95.3212454785057,90.3158332029723,71.4261658845722,82.4383486264514,83.6675573500788,57.1557075560653,44.9067535844968,55.9348735670018,62.062736353283,79.7924108930144
821,81.1862982065877,69.4519263640212,91.2099212060981,78.7616722828285,79.8722323409918,54.425750932751,64.8614514382665,59.8307709038563,41.4594040522291,30.8819245393497,35.2113688677698,40.2626248882968,68.960560329874
824,82.5231705364902,71.3335710210696,90.3785780926203,75.5460141006143,85.3456575009334,61.6638290995526,66.6296331665832,78.1138166933477,46.6537728508068,37.3778948708153,45.4357470783882,52.5249765991618,73.6082816255296
825,73.9868381601208,61.5295609789737,77.0113330191271,68.5269034864608,70.1218928644137,49.8459474207636,53.0359551629964,63.0840968777446,30.4830786668443,22.2963120884795,28.5983143620859,36.0703697602205,76.2417091654515
826,70.1606550903757,52.8243434154281,74.7975641353469,61.74402646122,64.3945878746825,42.7602733077995,43.8848112731298,57.819116535683,22.8653380697167,18.3586687491882,22.6068505791952,29.1942128324659,75.5223279783954
827,85.0062224524764,74.9600130671612,92.5782589476652,85.09466892499,83.7662674937211,61.6214018299227,71.7716958759137,71.5211605614877,46.4563740621467,34.0974678630679,43.6311074294748,49.4837936202357,73.6892299812626
828,91.7053708916081,81.4683198812566,92.7540933058063,91.5125935061994,82.5454543764528,72.8441503226515,80.2249591231482,94.4590038179656,61.0731269119762,54.4795520409029,67.0929079335699,70.6712572241344,79.7911929977657
829,92.8727837130891,82.3059158662272,98.1440116373913,93.0771190982048,92.2387820064501,66.9350769286332,82.6850591630242,82.8915544099523,58.6639180688889,46.8187788270678,55.9992927377909,62.1715959104302,70.3300695689671
830,82.7104073769956,77.9608933191983,100.441502440402,92.841042548419,93.689043121931,80.4747978693583,94.9091542077971,101.435323254567,88.6216173938908,88.1710462950252,94.0810207547622,93.8833232965774,75.9815622324358
831,81.1135892483879,72.3720570354006,81.9141338674605,79.0070032522474,76.4230878486947,69.079905862617,65.3944717585858,77.1717221283169,43.8383661395476,37.0809048359169,47.9467790516938,52.5159710209477,92.0645693000022
832,65.0239154404654,58.4202925052779,78.0545751541862,60.3731252165062,69.4040867666739,63.3500250079313,51.4775866462971,69.5520604372561,35.4053305561361,33.5339478781983,40.518465274707,44.5059951565576,91.2957233139837
833,39.0983242974911,32.2796227321192,52.4722595747838,48.0127270409698,33.3555054928802,29.7069655103004,32.4489783750705,41.9009287146381,16.9143467356505,25.458357955075,24.0762950851643,23.4436794175005,73.4759302055622
834,62.5309609583554,69.7636575907446,65.1671550139833,69.0110200769092,75.3162112473798,71.4052546293233,68.8443467537075,74.1550447396018,49.7549723546345,44.1491096977207,52.8604913297959,57.4317158824967,83.4995127940724
835,65.2076256585954,81.0454488394949,77.4365968768875,76.3603570414744,89.5822995651007,80.8155448544437,82.999748137383,83.7088648514715,66.295411869684,59.9114765943941,67.2115548892778,71.6162952755573,74.8525845136665
836,66.6510625011503,67.0398915773379,69.0521388365775,63.2709852173049,78.4201105916852,67.2539736037098,59.1097725312344,66.0226863474448,42.8295305231108,38.7457606059294,40.6526317767797,47.2068516910228,91.1575537030154
837,61.2334065127393,73.656312647708,73.7752914322156,81.4624371499199,71.519131062166,69.014180441605,69.7498596970185,58.0348700600495,44.4769768481159,36.358178571811,42.2063402760878,46.0078382169185,92.7025418624576
838,98.0917786385409,94.8615105932864,90.7655172133825,85.0918984029717,99.6948134812065,96.3990610568579,90.140659660545,90.5650696979942,93.9051100139426,97.9936823245624,95.6825377887438,93.452937390276,96.1501497734672
839,93.6523834776695,84.3930064660047,86.8887124728401,91.3440410356077,83.9101491455425,79.7957264331723,74.7078255746504,86.1208965642056,55.8630358078169,50.6891959130699,60.4055395093563,63.7960190847947,102.765932127536
840,92.1369453695786,75.4220536019321,81.7085197477773,81.0909978049974,81.2364655339758,87.929494766406,83.5891606529361,101.324598924161,75.9085719767639,77.1575298562669,86.2005909928965,86.0722454089058,100.123329406445
841,66.9715905288684,54.0858039805862,78.6325640396444,60.0777090778965,65.5366182693557,56.5413736263257,44.7564869674521,62.0583055265897,26.9408681076369,26.1339531073899,30.9335680867469,34.8657849380476,91.426157720109
842,51.8924789405153,50.1150374282354,54.4248137919969,61.0281418326607,48.3894450774587,44.9868101109182,47.5428703542016,54.9893741786038,24.3368667605917,22.4956093899269,29.5062094869699,33.5141176005675,78.473139710906
843,68.6320485815326,70.1997270963343,76.2928779630854,74.9060770158365,74.7068903337137,68.1486530167685,66.5474778184533,66.2380978909938,41.6769875931635,32.4555854027974,42.2157932040126,47.1119470925802,86.956496540588
844,45.7663513797824,25.6853125331095,61.5659526356922,39.9133241580583,39.1105253552587,27.5425348161534,22.7669837598299,41.1840193963788,12.6504376047179,25.2336946344955,20.3033873024448,18.3026248169408,72.8164503198325
847,61.6843807551459,40.0983600162543,78.0428871103983,35.4358859349363,62.1304477668753,50.3163711011513,23.9600101586794,55.6520140402563,28.0387492816952,36.9602342604251,30.9803660981103,31.6573570079436,88.9581880591618
848,48.0018348037714,25.0130754073769,64.8213839469891,34.4771252051448,44.1021231217795,32.4919535807057,19.0329823401141,45.0989636244229,15.5074939143098,27.969370633914,22.9008335360364,21.5774962247735,75.6018658406559
849,46.1805767926331,24.416576940174,60.8380549033604,38.7979714504895,38.7479875186951,26.9098306832758,21.8979003051615,43.0399991847333,13.4828731027543,26.1266913703622,21.7288167492122,20.1420633209333,72.5763313555201
37,65.5022965732473,69.696345555226,90.580618697603,78.9704735044948,70.0453633949443,61.9876527441509,63.416893383496,27.8822007925596,42.0792411548298,37.5035611583792,32.9572013911436,30.417834678515,86.7148914459715
39,67.3033147724551,66.5348748485363,88.6357706433974,76.5785761001521,68.7575452086698,59.570187600608,57.6918786849928,36.2223998927872,35.2970892670224,30.6032418303658,26.6838794278964,26.0731983234295,91.0128756374286
41,56.4137382912675,56.2129966955901,81.9937283205089,66.6228950286359,62.8687741008155,48.2266310405027,52.193469982274,28.5889775230273,29.393967109685,24.381104718422,19.4908520676669,18.7380117159912,75.2240712054904
46,74.6400209515558,77.098869495718,95.1798994891738,86.6054890330443,79.5230257251937,66.9567041902572,68.9905408261228,39.8923146038138,46.3641808287078,39.3406997125223,35.6335414363088,36.3445181700538,92.8665413183565
47,64.305561971734,62.0299257702314,85.7708591216349,74.417836208485,64.6811216471219,53.8898295890971,55.2719546723509,30.6080059104811,32.4288691023511,28.0942340060817,23.7398568474347,21.8302103448366,85.7312888483604
49,76.4572065799605,80.8896299312234,97.5032156938509,89.9526728215375,83.6684750858412,69.6582099868218,73.6280091614087,44.0731704002488,50.4601359647014,42.34739197849,38.9326250869774,40.8246045465544,93.3005607715359
50,62.2508081780497,59.9479900942777,83.1736947319767,71.461532690418,65.0582068418394,47.9793145825989,56.7071741093206,35.9836718996308,31.1163929664044,22.1920166893144,22.8699994197621,23.7066918717455,68.9958258837074
52,64.9459671383894,67.5652021798742,85.341707778306,79.7599662895268,69.4769725117727,52.0665731998468,65.8226689818295,38.1184388223035,40.0030877680032,30.1619707067537,31.0414072389714,32.3924438897358,67.328683174658
54,88.059688370008,91.6793713048251,100.204086871298,93.4644149602426,99.0927370092966,76.7512134264161,84.8591068562952,71.939319563077,68.8543657214569,62.9202046443889,56.3914788944306,63.0305635873069,97.7406940112858
55,59.7803755240234,57.03506759587,82.3299522590808,69.053855743383,61.293583527627,48.8485437139097,50.1527704208417,28.9743101384876,28.0135440415503,25.0052332988236,18.1195090327924,16.445793729992,82.8426249819202
57,50.9182246038709,47.1066059820712,69.3001271345312,60.3513285131506,50.2079313584552,38.6574819947539,42.6423660024104,28.7884483128877,18.5907127546052,18.2804066229612,10.7595440672507,9.63412642131233,76.1063628396472
59,65.8037314635186,66.4302014951383,77.8387649954681,76.6820685409353,68.6385793045881,54.166593869547,59.983641435171,40.6316624016865,33.7388967880938,24.3372902248046,23.9255590343857,28.0653888966215,81.0585881576188
61,59.9167795542552,50.9533393874729,79.6196144032551,63.915251554679,54.9473245113629,45.6794342301443,41.1204615466593,31.5927776453476,22.5254178111156,25.2867453768128,17.4671254115223,12.5536415605559,86.3590749800234
62,56.7171041893323,49.4532725198768,75.9340422727496,61.2913264975844,55.9232279356824,44.0409378303725,40.5697477563634,30.0094760439238,20.6643137772539,22.4164197180966,13.2499022384227,10.0170720452095,83.2839084087007
65,90.3128284262992,93.5951738097339,99.4853640897137,96.8708756187246,101.411020306581,78.1047836310665,91.4323731498235,89.4480835865395,79.5087978639292,75.6915430579827,70.2029922438017,77.4306973613182,101.31749444054
66,66.394997155419,68.6253118344217,87.4842809126718,81.0923693638807,68.8470845487324,57.1416407719052,62.3895205173878,34.9745167605704,37.9848082945803,31.1082653571331,28.0143968669261,28.3762238700938,86.1318806892219
67,65.3850762040448,69.0080701082664,89.0292083018916,80.3403667111502,71.2168179948987,59.205192192568,64.3244780217032,35.7295840753185,39.0486030186116,30.7195186949779,29.517491083923,29.9743367143629,83.3259235508932
69,37.4842049459995,28.6384408689485,54.485011481653,43.6944614220294,35.2216318192463,26.0755214771285,32.6953975242551,38.8416327568413,19.6988289607038,27.4427807626094,24.4475821533537,23.1546273210376,66.9021807785002
70,49.035608189772,46.6396821664415,72.7023996599564,62.5805884950379,46.809863237652,37.7876848587199,43.4770087998392,26.88413251904,20.5133745720414,21.2486891741721,16.1315305855545,11.2514077004966,75.5781079578792
71,52.1764572622459,53.6131121641709,72.0476418919276,69.0388218723643,50.6854092699508,41.7947955609241,50.6106943581308,29.205190575524,25.0485315838771,21.2208180992993,19.1746295511871,17.7279865291839,75.4325181987794
